device_id	application_name
01292a5e-34af-4499-a961-b458a5b18a25	AWARE
01292a5e-34af-4499-a961-b458a5b18a25	华为桌面
01292a5e-34af-4499-a961-b458a5b18a25	Kingsoft Office
01292a5e-34af-4499-a961-b458a5b18a25	手机管家
01292a5e-34af-4499-a961-b458a5b18a25	系统用户界面
01292a5e-34af-4499-a961-b458a5b18a25	微信
01292a5e-34af-4499-a961-b458a5b18a25	时钟
01292a5e-34af-4499-a961-b458a5b18a25	主题
01292a5e-34af-4499-a961-b458a5b18a25	相机
01292a5e-34af-4499-a961-b458a5b18a25	Android 系统
